Time,Solar_Output,Wind_Output
2522,598.525900260341,173.0764063032711
2523,336.74816654743046,175.3427257471336
2524,268.6470313827602,172.2600087193406
2525,392.1801501977252,148.40833130845297
2526,348.2687887209213,141.64503609218806
2527,342.0094490451841,158.103657368838
2528,360.6850593215671,90.73632575592443
2529,505.65435648295414,137.17456637894094
2530,186.91115646740843,355.9170489158095
2531,347.36320768114547,258.8524114913095
2532,207.36188700184616,274.07233413821746
2533,355.5512646342248,294.17670299335316
2534,208.13134885139056,346.7307651489913
2535,258.26331863949156,58.286195884492486
2536,270.49100857620937,101.60935077707676
2537,397.58167193447093,135.70210712842518
2538,391.8454443942414,162.42161628083218
2539,175.42826235536154,175.9544487531801
2540,305.4934110999849,164.24179577551672
2541,229.04201452508272,217.54471305056433
2542,174.14950893246655,202.82363125961726
2543,278.298294957563,142.17321638574003
2544,269.15172115441806,25.956097840994403
2545,542.6716486345522,120.57050356970414
2546,343.29598253606963,156.06090773499398
2547,162.23824992457628,180.23364505538245
2548,243.52259958290577,109.62660325515705
2549,402.13832954293986,160.7354826802864
2550,508.8442772869925,109.5210089211531
2551,141.40166877620416,189.93445187613335
2552,112.00756148609548,114.15269373099078
2553,487.0965175371782,132.08762749036282
2554,338.9614177370904,95.30526952086888
2555,213.17072681236334,187.7199443544173
2556,353.46290861224355,130.68417840380812
2557,36.42522609831224,272.54274133403436
2558,300.3375506597161,232.46802133543193
2559,332.7821172843085,194.41185054530857
2560,392.427013953783,136.20116021249692
2561,198.61040477074624,230.44162442530424
2562,308.5687161403359,255.25607114789096
2563,207.45753739404125,211.41507297613043
2564,325.53837556743173,328.2961484373544
2565,210.4653677636976,236.77098544598527
2566,259.18991608397795,273.0885774054427
2567,200.41846052097708,210.68523324287827
2568,365.1136241823657,254.05315626055813
2569,385.84511166566654,136.25750138646598
2570,276.53794300425864,163.3281309429765
2571,303.82379949600283,227.9490842785904
2572,155.1408585366456,227.36795852459053
2573,270.0323351993213,240.6089458354598
2574,294.97953829582553,288.03143138229836
2575,562.0793091029975,86.00230625476703
2576,188.80329742258363,122.04379619117631
2577,446.4177238752437,218.36581128594025
2578,399.6858773465808,142.05090945572314
2579,328.06364044901363,470.22145930314895
2580,475.86204841951337,241.25756953361088
2581,337.21054726068627,193.73353208558743
2582,338.91591956679287,158.76245815329128
2583,294.68793469824544,161.58701734455644
2584,422.35688824186275,202.41125290521418
2585,409.64692338108836,208.95855460970063
2586,237.43227125037876,163.46406842451896
2587,168.07528054012326,178.14782027840786
2588,279.7019362604343,307.5427660187677
2589,219.99614356023534,310.76039701208276
2590,293.6475425384645,220.16271839479015
2591,423.7438134684139,92.69922182106099
2592,254.269834491321,243.08025253112348
2593,295.7176618688425,324.34259532888206
2594,305.8022734808395,309.5824881569903
2595,384.84308822052844,258.7540682247734
2596,75.31106660153947,313.79383642286575
2597,239.3299705234703,204.27074179832175
2598,321.12836922794725,250.2482375866964
2599,420.0078956426861,145.53795469398557
2600,250.8097552493795,223.38123649245696
2601,112.34472939581258,306.36273951764196
2602,361.9711445966136,152.84612708104873
2603,236.46376111743706,131.0845256428571
2604,181.03333409096388,207.79911512189574
2605,237.5654610286776,181.86702370208005
2606,281.54746423441503,251.93181768563363
2607,239.52553354617874,163.73923792423662
2608,79.4433942900931,337.4751692482171
2609,389.7066196887132,96.82591216311553
2610,427.4875041278722,300.29878289757875
2611,365.1521991339506,138.81206173535176
2612,186.23143295751834,56.321381233278146
2613,279.8508466052482,219.0300125079094
2614,299.3478684770542,179.63136111888932
2615,359.87943895619105,111.23125056775754
2616,366.8340488718081,65.48984866277888
2617,226.58262012215044,199.33113701828347
2618,308.199555641356,278.0669513299054
2619,345.72804046152413,246.79627944691555
2620,445.58223221467665,204.53653190714124
2621,370.4506539824723,238.3078058574188
2622,378.9056687375519,197.82286940977144
2623,308.3826627929361,85.62206055757031
2624,441.0459145203504,86.32848118212453
2625,340.97627959594973,183.7465176812257
2626,213.89120898264295,187.14773709071403
2627,440.3369970125191,268.0786142805412
2628,369.7903272539028,260.5843379019798
2629,255.69559788715176,248.41064126071595
2630,252.05070326007566,177.57738295382555
2631,329.6575545140762,89.54782639118883
2632,346.3184795267585,232.9656909652819
2633,319.7292265631206,242.01354506097346
2634,331.1308673442885,8.917483001785115
2635,469.99573745763803,133.25294507338697
2636,407.15431522348854,144.7156498084883
2637,319.0635591265024,209.4680160898749
2638,394.13105807674833,135.7311653787445
2639,196.74760964724607,196.94923449402876
2640,339.7927049946809,183.15720477176063
2641,480.93063497331104,187.26804227698176
2642,278.1954104607626,142.6884565039403
2643,215.23660713809153,148.88119567466578
2644,234.79111114069394,113.57863521754459
2645,191.03669626576118,230.40539524590656
2646,221.52380918722966,245.68821028730946
2647,262.9491901409971,138.3505639899729
2648,159.4432980821358,321.65120768136353
2649,301.56183339496033,174.83188420463608
2650,390.2277173786647,322.41484990372487
2651,209.22438198530796,148.62982609347173
2652,451.9283923641769,37.87377787204517
2653,351.07920885275945,232.1758259929881
2654,403.05805856240573,219.88360840951898
2655,234.2165446147863,202.75150362460664
2656,385.45252270666157,148.62140172448085
2657,190.8066099604687,197.23422196113447
2658,389.0247500836509,159.09924337043782
2659,317.1839339793531,175.81203469345996
2660,355.3251219984784,267.330580461206
2661,182.44053943751484,214.73737836240747
2662,210.49301577233953,248.79611098655818
2663,359.7228218253385,181.4505194699368
2664,205.16519957757993,172.638612335618
2665,346.3206292099123,107.72139752890851
2666,163.2862193539754,170.39707099454424
2667,384.8174212666668,-65.68916444713113
2668,176.7476685231491,152.7822426955492
2669,355.22999376795235,193.4500658247329
2670,362.5630933646001,245.09389234161247
2671,230.3228181570425,178.50576979800346
2672,358.20265670847266,227.81388337959996
2673,326.0442263333556,25.61690708878035
2674,246.11581438072616,195.453051823444
2675,199.1445315923792,65.63977656692774
2676,103.73743083274209,103.33571874725338
2677,334.96500472996934,185.02675617089113
2678,143.5197228637945,302.10111902988433
2679,309.53441994413083,229.6965410776047
2680,273.6551783917751,201.45847977096938
2681,367.91427754381954,198.43756884263183
2682,269.7954500510136,142.90968854364263
2683,267.0552213652909,156.4813269301853
2684,373.18707042882954,234.19008363766378
2685,333.50580290841174,89.17115852444044
2686,331.6155957182778,247.4443240226417
2687,346.92675898085264,168.91943463049176
2688,146.4427876792894,266.0445659895652
2689,375.6788679986982,276.88747657856663
2690,361.2468794013602,66.15327899954079
2691,198.3316871423503,153.47353894182254
2692,275.5919526325799,131.5577849647501
2693,296.0692712372369,54.98176279414855
2694,286.5503215598267,117.39733790324715
2695,333.3859966568535,395.3004676212272
2696,443.13667818311836,248.76079169699523
2697,408.17667276728287,353.38303748846033
2698,168.77808065685937,266.32787520146684
2699,362.2069990306049,140.65254711932198
2700,432.89333195354095,169.45830426607657
2701,338.6808520689203,247.0748944192246
2702,409.0980425185967,235.0004962778429
2703,501.2270445700765,153.8126387433333
2704,402.37095461069816,79.20054635366344
2705,324.93085956417286,463.0208949910991
2706,404.50884740847533,188.70802621257553
2707,314.4887833096891,173.9408885453904
2708,302.3903043284956,209.06675711242414
2709,264.85857642862675,180.5817128551177
2710,456.34133588321083,209.8183126164387
2711,218.15713340579987,302.9557828893135
2712,453.2367724678116,190.0361216250861
2713,349.9864123740371,106.98316485377909
2714,160.06938251980586,187.06849644171112
2715,336.7649292991422,162.84785748720714
2716,89.9973492348376,313.9119149797481
2717,362.5508016831036,293.68952517900567
2718,388.5231482988991,208.6020000344639
2719,240.76440443479464,97.70113161445948
2720,312.35476959555825,101.92861892480434
2721,495.4157433750286,201.2098609267643
2722,249.42532957380632,226.90583754570247
2723,194.10924129433994,170.0301744539156
2724,448.1663402462599,161.58643326342127
2725,496.2587190530795,152.57606134570824
2726,300.3695671847847,198.1284831804843
2727,401.1463035408356,9.379011834154795
2728,434.1475915530881,111.8938696984232
2729,225.75157674616162,149.83593236421194
2730,251.46941646321318,296.60025559615366
2731,423.0874513154735,134.89490864568563
2732,468.50142787085093,214.43745134649652
2733,356.2880860174355,218.12342007447967
2734,212.01856464979457,303.83332045286096
2735,498.7061111699441,301.006192557132
2736,246.90291021880356,195.39976249640668
2737,266.4862218828548,161.96122070484458
2738,334.23378344896213,146.89335177394477
2739,455.4160420714774,180.71494220273752
2740,385.3975976552224,165.277331654112
2741,341.48655003619103,244.29019274865857
2742,346.3288530118106,233.62478539881636
2743,304.3514668643466,247.34409529160126
2744,355.81395145185064,300.7426969148935
2745,47.0439922305697,349.02952971201415
2746,270.33925409302014,209.97307147260454
2747,324.1321934916781,287.9571017116523
2748,184.8985916380493,171.8671852932628
2749,338.632331781156,294.80055868664124
2750,279.55287790138783,284.92073257406753
2751,475.547569831549,280.6732775954393
2752,457.3019725214856,207.5255872953219
2753,253.4194430881837,146.5313468807289
2754,284.9162288433305,88.43772497076188
2755,292.60524343916074,196.79702339831206
2756,254.83405238403773,322.64100337993466
2757,319.50249840281265,175.21240789087415
2758,224.171793111241,262.8101268368044
2759,186.93846650624738,267.5161120415145
2760,362.27112239002685,177.30510232582617
2761,362.9529584221811,305.30758700156156
2762,219.56842403400077,-32.69285955844029
2763,389.53554307625996,102.179977700946
2764,236.84222708346687,126.74941629132321
2765,325.31652380379813,134.42279817060881
2766,382.0344012612456,226.90103609487164
2767,296.6387435296287,223.20302424431216
2768,345.47409121411346,231.51924577400064
2769,248.35703561124282,247.68651953059896
2770,280.3533416571903,123.99163446834805
2771,279.414056911966,102.54591465541449
2772,225.34216534597613,231.70557456062903
2773,282.3225836884218,149.58143410828487
2774,145.13817011362534,74.36199637056235
2775,250.88462528578953,277.70754276331854
2776,271.5124506630329,311.6081525201838
2777,274.382024750462,324.5728711758927
2778,275.85025541292214,214.9606177179776
2779,293.8235800139871,250.0745676778322
2780,347.9441518086064,309.5894578689529
2781,387.4517074132523,148.68673679812525
2782,235.0234773151733,288.85421472432733
2783,179.67991446108556,222.0316987314567
2784,195.7955587756897,273.0969321874073
2785,251.2797078805073,214.88744167007482
2786,264.8078682183491,303.70053677984015
2787,223.00039338025425,217.88190100332295
2788,170.38833357501056,81.2816752426066
2789,254.3879172525812,316.15413058517777
2790,318.14266201139714,124.19754072223104
2791,359.5029465835565,300.2446568195131
2792,244.2576946891679,192.78056948477425
2793,258.7002177856566,294.0808788158165
2794,207.33016911526892,290.7814891893412
2795,296.85608296252235,234.4114379452297
2796,215.15713658091855,240.68282541017047
2797,357.31278132412,233.81028937540526
2798,121.41335080658888,38.89401949751377
2799,264.03703275475374,209.46641751185618
2800,330.1107339191742,110.7148659142484
2801,318.38345163225046,213.69497149965304
2802,569.3033663980497,108.56459628934276
2803,334.98000245679077,105.20384470191401
2804,199.59454031579898,328.39476014031214
2805,290.4535752910927,285.5557910499352
2806,122.37536665335483,199.66859320446764
2807,291.94002507032394,214.7814920199219
2808,216.6943942999241,180.1667179405593
2809,391.5390275560162,245.59011007836182
2810,245.0459725404465,145.9156506760956
2811,288.32340842047535,279.49922102943657
2812,236.44421585955968,179.75305271887112
2813,473.8851351853331,166.4122403335017
2814,267.8757233882088,201.7370414787874
2815,483.2557043479202,152.70825360595114
2816,381.41517621182663,226.29458795971863
2817,348.2066727335386,157.01099285492802
2818,336.873314731752,237.48188822550688
2819,339.3797298216252,297.2805231129181
2820,107.232742065439,142.4542650553461
2821,272.1116605849243,189.5539634163863
2822,384.51579711843215,236.90645704283372
2823,295.11028165258944,165.13141160148746
2824,159.4810153196425,237.1456448661332
2825,294.75955494225303,244.4319088521392
2826,470.41055162554915,286.6609421035443
2827,424.68917155347197,151.52079631320703
2828,293.79959906339684,124.57798078156203
2829,395.14492770580864,175.39380883490048
2830,263.34929796319483,122.57981283623201
2831,129.6128413173281,245.15985632379977
2832,207.55340118704456,107.0598959858871
2833,456.28887685081975,386.6413134602151
2834,272.60069181706956,303.6742289259
2835,275.6616020624982,201.00606156802513
2836,270.01618037251194,269.3915594398381
2837,490.4136589573007,69.05585085513667
2838,462.5958915362063,401.86986651196463
2839,521.8780233448134,152.78283102396085
2840,284.09547895999486,190.36020688805124
2841,329.5624488747095,51.52533702492508
2842,148.3357450579209,238.90298437927157
2843,447.69344261182744,111.4924674338313
2844,183.2220448732065,208.13246092528234
2845,321.6775563762629,156.45804536603694
2846,190.2697472367156,113.78048520557252
2847,241.11331732613039,135.6510798589906
2848,216.27375689502998,218.0630427268417
2849,239.21247393241822,97.48072217049405
2850,246.08772968510215,140.09506631811382
2851,245.17312050749229,253.06187050115824
2852,383.3333911780307,408.19838998994504
2853,189.51372069374798,238.20710556424038
2854,322.0541427013867,126.61906862581701
2855,421.7959152305558,170.6308663942151
2856,248.6803635486604,202.52712049220625
2857,228.20811092523982,172.0460039491434
2858,276.9475374819749,272.24465333895466
2859,417.972520836071,217.39787864113796
2860,319.41076309533577,272.6281907927896
2861,246.87857053924014,174.84449677618966
2862,348.38766511880397,306.0400175777005
2863,189.77078501635765,186.68115325747632
2864,368.1359510442948,122.30481046896067
2865,340.86073077017676,374.18563048337774
2866,269.2191528861116,54.00178024311066
2867,216.1414201552769,140.9009019756058
2868,211.33190777165427,149.83777185356843
2869,353.481733634591,400.66450184452503
2870,422.8980502489062,344.5487107317209
2871,236.26922529712053,319.51425149137583
2872,345.83867035514845,173.54730700989347
2873,91.29729813979313,394.09424030734203
2874,241.53822693428003,229.46816030727769
2875,296.89410671290983,278.1810696242498
2876,209.03165830181663,214.37563048849657
2877,206.3493625210404,196.04267429413989
2878,233.2220443531114,179.85770608588967
2879,329.21927283263733,183.228800526467
2880,281.26709815936255,248.6793318942463
2881,76.1768766675028,229.37598390203104
2882,87.9299847364934,197.48229038370528
2883,239.31348221428246,320.7619194159083
2884,345.7686586053552,-37.34024549925846
2885,25.249515727476535,240.7909798336956
2886,250.02698238483694,257.41909653271836
2887,247.37521434825788,291.75702946041355
2888,438.8337778208448,194.81028471573111
2889,261.49781882871366,216.6336053907166
2890,338.2988984740928,278.8758706651777
2891,314.12571400874634,319.2933123424144
2892,86.94335201927993,175.95712118569855
2893,376.82072166317374,221.35806265020483
2894,321.5396505456288,334.2859171479006
2895,350.82686396745896,30.077833929691906
2896,692.6237706436327,144.79899201483317
2897,91.58870605014116,317.2668782882371
2898,472.46966497611083,287.4030266886642
2899,271.25524805996446,241.79561687413553
2900,328.73289044030093,164.1122501512704
2901,295.4487754698758,129.45452008116644
2902,257.5763666601956,152.7027504606101
2903,243.01670717612413,323.8406576654954
2904,332.9508735573009,149.7245848675723
2905,148.2826303328321,208.11383713917263
2906,375.05791675217654,139.7033884110603
2907,258.3805595114746,267.4219224079221
2908,186.99306609596422,156.9018975722847
2909,254.99871420041865,192.19248878764685
2910,425.7149216862573,65.32942935657394
2911,246.4664912983777,70.93054110360481
2912,335.845361820962,200.6138554657205
2913,226.9043724284527,93.98742758417904
2914,375.79218499236197,368.40693114676014
2915,368.5507738790204,35.07815103102004
2916,484.8608833296412,135.98597610687168
2917,282.44360545007845,201.33606938140403
2918,366.86548047579066,170.78936497633725
2919,309.80675395389443,111.66836346688648
2920,429.58717818630146,123.36577284037855
2921,228.11676123912696,120.74767380006092
2922,374.5005312877281,177.06226441439497
2923,280.5302703883318,356.1543271613939
2924,293.5811822891502,206.2349837246568
2925,309.1752484448373,294.6320391510019
2926,325.2240396426677,240.55810766625132
2927,288.37709568780417,289.10899183857765
2928,321.47131831705263,-23.997144207486883
2929,457.81180575621846,175.64335830814164
2930,398.54496856152184,304.5708338520571
2931,386.91545924968966,154.26113418005332
2932,254.44604739761292,340.99785318956896
2933,211.07591717716758,318.7112123014209
2934,395.5300558237753,162.46954270980302
2935,387.6046792529794,159.74691847629146
2936,447.26706757509817,118.9115326116425
2937,239.60193740307705,149.6324614508962
2938,277.04513446396527,101.39287486648678
2939,136.0515837474566,234.30489443464046
2940,260.7528893939127,83.51628053228532
2941,399.6570510579447,248.29864129521775
2942,253.3504620771802,250.24629575201988
2943,364.0479795200824,67.10364758528618
2944,280.94968940021886,323.9854885062672
2945,332.40570282215606,241.08874355321774
2946,185.23086101843327,259.9758417155895
2947,308.5209449633901,139.3067838765782
2948,0.8864029099276536,249.7903294778495
2949,281.3103841838015,290.1114759777653
2950,136.952675628486,192.11132807962582
2951,420.5994516546816,360.1537967398689
2952,377.7407352764511,203.52517079303502
2953,346.6670981966081,291.2628640361979
2954,452.100622715938,223.4407045806924
2955,205.10834791751626,246.8417226285494
2956,474.73631979155584,66.29341858921822
2957,393.21915642603847,229.68429905722905
2958,276.3444712781054,141.20199189941872
2959,413.5620147182944,132.28813553778497
2960,189.37064875883658,339.52825475727826
2961,217.54858384723263,182.8983801550121
2962,239.14102767602998,119.73585352196027
2963,247.10222919359848,171.26946975129002
2964,194.34423572397472,95.9639816862469
2965,422.30830670953253,314.7107574557016
2966,274.11455996301686,144.3455404666788
2967,335.25049683568795,242.34399471549352
2968,242.96486335863193,308.48853713682604
2969,117.9396699451483,159.98778550282165
2970,327.00573583914223,242.56179458182288
2971,108.77450245802231,117.5931156076456
2972,293.1365953914531,395.66156552909473
2973,163.16849611671896,274.91041076932976
2974,498.7275999230808,184.5914848991355
2975,391.1362722174722,138.1733015288829
2976,310.57537912714804,190.8802757728299
2977,426.37066776546686,172.80130221187846
2978,215.3684022534264,356.23556431996053
2979,354.3479378670093,101.95722222280781
2980,319.98104337187135,210.78411386321628
2981,326.402008133367,198.5329546693032
2982,427.23535001067677,190.60717597241043
2983,373.24921027798024,191.3106676049326
2984,328.8723662825023,190.7143351903613
2985,134.51125637717038,269.845285306568
2986,203.99537047205362,248.7187557193948
2987,287.7291066404276,233.5129289098229
2988,309.3372374276651,-42.71914897162151
2989,186.97962753260762,223.9835899330531
2990,541.1676675578422,67.54885118639339
2991,451.6394055253573,251.70561305086602
2992,360.21183203924835,317.9597894056412
2993,307.2036861283745,125.90087099291593
2994,278.7791030098848,179.05754221258346
2995,204.80815399777646,152.05154359576025
2996,307.74805185188626,298.8345420605441
2997,325.77525401427505,207.60223082176586
2998,175.82394245183758,338.26635044530667
2999,333.4176417244897,233.10033623579102
3000,284.4740951175251,219.39601445086555
3001,109.21924421226089,205.4565426082269
3002,213.96149892204983,265.4393679405869
3003,258.6394466578356,60.98510414037253
3004,488.76876573401904,206.8275164416408
3005,355.6553124533758,194.3962845017628
3006,166.45184309001087,258.0335061726213
3007,348.6036289417637,184.98387153007704
3008,145.26960110616344,116.9012452669864
3009,408.2691053887073,200.58805399357593
3010,252.88753481821215,113.37275769053252
3011,290.63638112608294,45.979022993001166
3012,432.57966475421904,258.16979851883946
3013,171.283643141575,246.32492581557364
3014,160.28818148870087,237.36727551948596
3015,241.64006736539952,304.2342737556649
3016,403.83788510193165,146.79744877568598
3017,148.06539245231576,85.5108685782996
3018,16.78444018894311,194.39761785535643
3019,254.88411415910014,172.19997602352717
3020,355.17407999109207,132.6163426583945
3021,420.0261749738829,193.6120677209763
3022,253.6838637914601,151.07158830363323
3023,258.85733928839977,53.11957733145351
3024,415.3900734255747,164.70586473649917
3025,113.02583003045794,109.08998666369142
3026,261.1479224816991,218.5318457288738
3027,319.0423889925058,147.5172193407476
3028,344.9218721285034,288.93051793128416
3029,249.01933068091174,328.3092853814293
3030,303.44410117058413,254.3505098409525
3031,51.16726465870104,75.9179054413344
3032,234.17515876661517,320.41567991032315
3033,345.35087125544675,326.05763602990123
3034,201.77059657453205,201.50324090463525
3035,305.89842215895976,305.83409282684255
3036,344.6872500802698,155.86598895626577
3037,265.7450799142235,50.70032521203285
3038,317.0463770996571,139.17724491027252
3039,203.72674347153878,338.34406928358055
3040,279.33887203039535,80.71360611108211
3041,361.02161695892227,199.96170255451955
3042,315.69729609684344,202.731511467217
3043,241.34687304360645,158.96206048257505
3044,322.4216404290793,164.5182720130308
3045,371.4609790636618,205.7799307388962
3046,95.0058721422522,155.02701264522182
3047,415.9074064955898,86.2353202265655
3048,266.3745261318928,217.20255543547648
3049,342.54899332402306,285.8693265955978
3050,419.7246923645228,269.5658014922737
3051,162.8326302769534,135.22116260881506
3052,229.05589975724536,99.90176676978594
3053,271.1451304124295,177.2649694276177
3054,221.62464788755716,325.42332078365314
3055,473.49365758368083,251.64784631676366
3056,214.32279061732072,256.3171741435387
3057,244.44532205131333,271.18855614283956
3058,320.4389031602977,233.66132500148692
3059,179.7850473923911,209.6486838090863
3060,260.4319288243736,252.98455173183743
3061,331.7453261250175,156.30671166255843
3062,266.7139595617489,86.84295909069434
3063,290.66131411000515,257.83975476994584
3064,247.06678875516292,299.019048459938
3065,148.5529690819233,110.5414448515175
3066,332.15932113392387,265.753718593272
3067,475.4933071647241,334.46125707105523
3068,301.84016307834383,199.8203038594303
3069,322.52641172475495,134.5598252206603
3070,369.27227551168596,209.84149388214044
3071,173.0669503453301,155.9572825439439
3072,470.25146581296053,150.66159120348786
3073,320.2328796422802,234.6547253817234
3074,463.1856899089109,71.70164199760836
3075,226.69670044760107,84.48568620062183
3076,481.80619225578243,201.54327042991542
3077,377.5155494034783,198.2153168870055
3078,355.30400858523586,227.48436616319486
3079,323.4024454353148,350.0180310786711
3080,275.1471381925551,208.3611228860657
3081,420.0531658473873,247.85377202678356
3082,314.0359869848047,121.95736515082945
3083,103.29302964128476,261.43501308132295
3084,188.28135382929975,157.88873079114578
3085,281.4154247807253,205.71366660648746
3086,330.9998983165555,191.29210999446707
3087,294.3411511100104,282.6379387931225
3088,421.8970789793663,95.20187565000003
3089,104.88981359613751,17.340909230796854
3090,314.358793650516,182.92538423296605
3091,118.20207746128452,237.48250055240993
3092,375.97122954841683,212.1815500646
3093,290.5541285557997,298.5763389931129
3094,341.9609972024118,234.98981393437347
3095,213.6117039410234,154.8921334512112
3096,427.9464931657751,13.966387668825575
3097,404.17246640588513,181.01502126438254
3098,358.35443030118876,282.2367201806238
3099,287.04827531365595,168.63617738663083
3100,357.9857285295132,202.26562109422113
3101,229.3107432012651,233.7088203445367
3102,385.5555659020712,118.77661006001473
3103,464.94808943239207,249.8588717311054
3104,407.06105599791863,330.96974320013646
3105,227.03975301925905,186.1749318485275
3106,336.1417317273103,109.67484625341585
3107,170.68584562413523,194.6719178382421
3108,357.23903111756755,22.04927131129051
3109,345.0603412862539,226.9522611181293
3110,113.0183660467836,236.18195021188632
3111,183.82161560876364,334.050903507645
3112,271.6861103256233,184.48041659467
3113,269.9140252859174,232.67882705171763
3114,179.05230645811946,131.09695180912792
3115,338.8978729352184,171.4858303579937
3116,325.1473608940512,77.98516506702416
3117,280.57308680214805,184.41683029734116
3118,224.4208499841637,175.57526771851482
3119,404.8707126416564,223.93598128711167
3120,465.5407113088295,150.11224957338885
3121,251.6438516153463,206.66762807800734
3122,238.78330828451794,173.32959555138675
3123,349.1207665411996,173.48004893603886
3124,264.19706202530136,206.42898607704242
3125,286.0602799336766,203.2418353853608
3126,373.9653151724672,260.8939231241311
3127,109.06439124927073,190.34855726961322
3128,431.83023248526695,172.00917207015974
3129,307.26805243293416,185.5354043930219
3130,258.850685543782,142.8268706527206
3131,291.0765845778551,171.20711251466628
3132,296.24293550205186,362.4926970458585
3133,126.87986965550746,126.98569914433064
3134,449.4938227453236,177.70749328965525
3135,304.13256322706184,169.00090693842478
3136,344.3002130447375,180.22627102044805
3137,395.15497705740427,173.5008552897284
3138,197.88375424396997,222.33920809767997
3139,347.34718990352286,63.185991888656446
3140,273.23589091012065,282.9737178025604
3141,384.6770775216494,250.60662397137577
3142,87.27725796485046,100.57027311494922
3143,290.0905699758731,18.47381816380789
3144,239.71793442160384,121.83422830868791
3145,343.22629506341553,180.5866830858302
3146,347.0044187368202,406.423351895262
3147,229.2374105177974,243.46055719794185
3148,228.78261358239564,55.3928280654834
3149,288.9334631442671,144.82755960792448
3150,210.3357772684792,195.74300509816135
3151,384.1983695452127,220.29468434384776
3152,263.0792799552554,94.82009117516617
3153,9.301178067835849,189.2007817618351
3154,262.5177943378194,142.58886899115674
3155,196.14561791560277,111.69931499181467
3156,136.87241845390545,220.7676517359163
3157,176.25733617774276,261.9101738754258
3158,310.940847183297,267.28330215692955
3159,432.86408282482313,245.95090809071007
3160,331.318447386498,160.21043734877898
3161,239.34966117842603,257.1639809170805
3162,345.59041951707025,224.72435504834303
3163,254.09096897810082,210.71535063616105
3164,230.53996308368554,151.06455026385612
3165,184.56373317670156,160.24990981267774
3166,124.8171193248281,205.91095488996433
3167,261.0076293440555,395.1899573588401
3168,315.8053489920132,224.0993984073112
3169,290.337632998511,151.1049198199771
3170,258.4033072052641,133.40884440244457
3171,205.4253939303219,160.65867098750377
3172,360.82461916849684,374.18347580392526
3173,168.2868080053415,168.05946832432303
3174,377.60279138434754,272.54964276882276
3175,199.77829810732754,169.9257403622915
3176,224.75647626469652,220.89476330237028
3177,153.3214809384323,263.33962192069777
3178,249.85978531143633,154.24777201520607
3179,397.5312458477979,148.71106766777842
3180,351.56280884439565,332.7095755564264
3181,397.8422112028035,278.76743159166375
3182,352.2142545933936,263.2537854952583
3183,189.63301714696308,262.9821034498331
3184,266.92107756724425,236.76603906488523
3185,221.98008708825373,361.4220650540052
3186,433.057490403904,203.51266415017255
3187,180.32113535736886,246.18098937607357
3188,389.3697689389111,83.92696571247899
3189,389.29538701087694,134.00314507270073
3190,482.96202017160874,103.93448001319676
3191,259.03134073705024,301.92508668129193
3192,371.23221595801624,-4.203212161659991
3193,528.1651836538842,167.8151981797822
3194,238.23583230663033,-39.496528212849825
3195,146.49597524676403,133.4969683614488
3196,111.99899660922364,160.7240840214507
3197,371.27120288613315,310.7896875035235
3198,111.68497919414162,231.73023513771656
3199,262.7680947062077,133.3486781336827
3200,343.7313187038961,285.2770975785461
3201,318.51755368299143,201.4265803623806
3202,342.54448641841725,203.0053486965802
3203,322.2289855800854,103.78627937824064
3204,427.88658133133936,120.79890288774885
3205,204.7683619261203,133.99221600435806
3206,232.30048615414688,203.71690185233516
3207,222.7340554729176,206.230858158454
3208,383.019181186261,323.5274130819236
3209,390.03985883950634,230.80441343502673
3210,345.1225319318508,-16.605255493768652
3211,418.3493666889928,221.01135902973525
3212,182.19591326236193,83.99869150659738
3213,466.7224111551137,122.72232603107709
3214,452.3238621712258,135.0264422618936
3215,373.56219972457467,146.93293411901584
3216,478.179890877106,89.98804863677576
3217,134.33767923222263,216.27856027618301
3218,247.5551863737348,87.13581719272327
3219,226.46965393180477,228.53340857998776
3220,372.14793237573434,378.95768616493035
3221,194.98592603978545,93.65127528527489
3222,375.74951493374857,177.23917565286223
3223,437.05361439967135,-1.8765890009975976
3224,369.5202900083999,175.92517656238934
3225,328.3751023661501,251.4173722105187
3226,201.21266590992508,257.65113850858137
3227,215.31490338746354,206.18909842272774
3228,424.9618905296667,271.14107398071803
3229,377.93490039053324,403.68436287542335
3230,296.0980480622456,336.98437499500795
3231,258.20904542341094,158.19832564722904
3232,97.4192126888623,83.91168108266092
3233,192.9147581315561,167.50788667409572
3234,491.1419087139723,124.24137875061214
3235,171.95444289975333,236.10780382917062
3236,318.94798212210804,105.50451684564015
3237,400.74439731951986,194.17420539277265
3238,174.50773319977077,267.04112436290484
3239,318.47104747810835,191.94433017462583
3240,393.7915537510655,124.29489418017629
3241,301.249932190725,293.9851246068554
3242,586.8403055666768,49.68152441969383
3243,133.14007411218049,173.77639552980295
3244,405.8728529883879,196.66719812949322
3245,282.71982626035356,201.27269267197047
3246,377.1920154836675,214.4396844862465
3247,344.1307151699246,248.83518558475944
3248,226.68438028900033,197.16740487637193
3249,322.89963924593405,170.55533742850554
3250,114.20985486017128,167.39285242722434
3251,360.3247500571394,151.07873583693163
3252,329.8158465990526,263.0034659461492
3253,363.86601686431027,148.27772164187883
3254,405.81183250871504,267.74168872065957
3255,336.7619840209711,201.51992658078967
3256,314.80894197982764,158.29961545150962
3257,211.8931663338708,249.4725772595308
3258,228.7779236350949,141.80368602215054
