Sample_ID,CO2_Concentration_ppm,Capture_Efficiency_percent,Temperature_C,Pressure_bar,Flow_Rate_L_per_min,pH_Level,Humidity_percent,Energy_Input_kWh
983,374.61877719364026,95.80627998174626,25.595607210849906,0.9478302656513963,6.9665434608665,5.929286660746865,34.21587634282763,1.208585348222113
984,352.5964472150661,90.91288197755372,75.25316946981171,1.2489261619475678,5.521619977364649,5.374841920171011,58.40570905025936,1.3141972752563347
985,809.7321293425223,91.28419090923828,40.637636815014055,1.5936071700662993,4.012691202615928,6.052141689159146,55.77246800873471,3.121514572593835
986,646.8439213443389,64.85720149422407,74.48792339363786,1.582533028662474,8.438506002826553,5.491448786328476,42.767645668385,0.6060508748629704
987,781.8816774994152,71.04294695685643,76.69253851463266,1.8324204017702679,7.549489866940391,5.678777233977239,77.43035653225499,4.411030950335347
988,604.3791370226223,73.06459141848093,20.36771883882085,0.9683217939625143,4.5424930775015975,6.336458047423898,60.95856049986551,2.0771186028843864
989,472.4814232673748,57.71120758414561,47.84811123192392,1.3159276973421425,8.628560067059855,6.655962986888003,41.511414172233806,2.374772976577972
990,873.3716223719398,51.52233838197836,21.479363342413574,0.9166693015117098,9.282324251005967,8.61489690300552,49.202409891916815,1.6629455062967002
991,859.5911152782854,96.39824207356533,74.52156597817435,1.2675142981263539,5.831796403759262,5.782463086000084,66.06147134410313,4.445019946683965
992,786.2875295980987,61.79491669751183,51.10445268407455,0.8181289347052453,2.934572051412287,8.887035903684865,44.88483563481568,3.3912683276265727
993,490.5015960609739,61.757496282457936,24.49664076190981,1.8779276781321523,9.242129408922882,8.240612839584687,73.98031010305905,2.5245881106578003
994,713.161466808361,54.08557363466922,26.616603696594012,1.4324527961944173,2.705316580859655,8.525885559573764,38.283694897881205,3.133889580468835
995,552.6817278580188,95.49687984524515,43.010541469564345,1.8197627129628244,1.4358090377554222,8.717775958960974,43.22525449324243,2.211663181889259
996,364.1074513286439,78.40711863204882,76.41405157237337,0.8718856412040366,3.9473830798581777,8.012964788564483,37.244930668305,2.5951211522798547
997,942.11950282357,82.68480599914234,61.57454909408485,1.0729497325675048,7.542697100149359,8.155119326468245,35.20894193797491,2.1093448703642803
998,395.773041643273,94.66726747588957,72.05713197134794,1.1112559942654168,9.309466777181946,6.751273186422479,45.01577117319634,2.3480365739487588
999,965.1661476745617,66.93538827613868,41.98739878039878,1.2640297935665457,6.735570821329959,7.041800938704975,79.95893731677202,1.9173944480424363
1000,612.204041070569,80.45385824576613,22.5928219729999,1.7634396468770555,9.56654692269994,8.729941707066537,34.716470663083406,0.849384848957099
1001,429.5930501870338,51.90117328171549,78.45905823226485,1.2638694484777913,1.8313375534830696,6.513023646210598,40.650109592364416,0.6680582517342597
1002,679.3306631648506,59.15185388332534,21.030379439742173,1.0455842355755924,1.5467835662921805,5.167788292256828,43.5808399539001,1.2834779192048238
1003,911.0620851134858,90.7310444494072,76.85909918486534,0.8779883124065222,6.437727556692977,8.051017541899093,60.95648422361019,1.6323698472292867
1004,812.5574204866929,87.57164946057844,42.120645430948684,0.895390098023225,9.695046902434793,7.292630046870073,67.26728482039263,4.507123372653571
1005,864.5928035030148,67.1814918814002,20.60542430131289,1.7120566471531729,5.524491780592516,8.259503849373246,67.59668374270228,3.2506189453539713
1006,761.1483566975021,68.46372076093641,61.3494339034705,1.3337635892439597,1.4636370334537463,5.3022050664438485,30.43179909694156,4.812337263307959
1007,784.5935951624967,76.1441672441254,78.83241824188124,1.6714173464000184,2.9909679046971056,7.484927961903159,62.592522939973264,2.0284108708803332
1008,894.4369560957235,50.01180922957159,77.93754337025555,1.618744546116437,3.203136157741936,5.990823551963032,61.53684396835515,2.3078210171019666
1009,474.76760620143017,61.82097246586336,29.656220672145107,0.9624349541123094,4.04071416223255,8.613074377977936,55.882734094493856,3.7388895241543563
1010,642.5974745501983,60.20335862180251,30.8748683639693,0.9714655210307207,1.3924304522759137,5.439639758966983,48.96042807018796,3.100559349353137
1011,454.8466092737216,62.27366439073841,53.932334877179606,1.7064104185209608,9.144034304481247,8.372277090900251,69.8722098730615,2.875460361719443
1012,991.3676055976529,89.48938628413862,58.23828958569946,1.6655219521825007,5.640075502493457,5.354217007887641,47.19403977166761,3.090038187037664
1013,960.8415377806293,63.704018970775714,64.36507481995193,1.2536369202491724,7.038377136586981,5.100389421987993,41.50061360533006,3.128608905244069
1014,327.5987679579541,59.38454478045726,30.863021628328852,0.8929067159994082,1.6045555320550808,5.940237720167689,45.50475872838065,3.945831908920391
1015,793.9026207609819,74.70890957885854,77.54042520586607,0.8145176260381427,1.4870392102328447,6.332178163706735,51.98239585615829,3.5063691229175404
1016,947.6738221909661,92.41660678226387,58.32435537735427,1.1457883393540937,6.278209948364925,7.506115087247485,40.702869400136976,4.807914119069307
1017,426.4027415891335,61.826135488037494,70.82281513223329,0.8110667283046724,8.985664094537873,5.526898389444215,60.378562310274326,4.765833581253949
1018,697.5616613868406,53.848275896847134,52.40394291705031,1.076087145324444,5.7563380086359235,6.7493197343643,74.21046012559478,2.398652823552033
1019,940.8418083116293,67.46383205663358,44.85661085539296,1.3034008882536061,8.900372553130644,5.8170544084114955,59.77300620810375,0.6607517428035969
1020,323.76218501005917,86.63493940368392,78.63097439569975,0.945698918374345,8.298921457497155,8.421213286188253,52.333415373869066,0.5498365199842727
1021,788.1941870727879,76.98383669004494,54.927282249190164,0.9251333093978555,1.6826840721542866,5.17986603180522,69.8434383112452,1.0543703219954499
1022,508.1443051607855,90.02287510914303,72.01241496795073,1.875724922862484,2.817617269471209,6.423750906754084,67.40193114372644,0.8370382950414299
1023,947.0773367635712,97.02001523285247,77.1975437819774,1.5025640348274671,6.919396022398082,7.525496319876435,48.35290607653481,2.1801472203689087
1024,979.7407716157575,88.84046136082924,60.521277620519555,1.9213468241153377,4.991512442950374,8.652352712207756,60.20767353326809,0.7379356949780131
1025,960.9865423794038,79.58635086334391,52.936320711120494,1.214991396542815,3.616298322822285,8.471973690775581,66.49214301589956,3.312113162617031
1026,631.9499516602247,74.17373781456664,20.210651054639037,1.612573924794996,4.767704704431812,8.580767998068655,42.27316290097205,1.3557840169787476
1027,903.4298556925194,51.96338523106507,22.40117844434036,1.0456300095461484,5.006796816435709,5.251413174731928,48.31369395420949,2.812843933563144
1028,891.1845789745493,98.23177696188802,32.05107296306698,1.5420083807359295,9.194970257394369,8.363693045853838,35.28880352749852,0.9638545218518082
1029,523.3703312702789,68.79057500617708,31.160505911359714,0.9555028760119814,1.9311245533445773,8.119650314176477,79.38401391534167,4.224780796227314
1030,880.2408319054741,57.459182481926476,35.285527711990724,0.8024967670115429,3.517576721268535,8.609726597102476,34.29388252115679,4.009814726869922
1031,325.90534430084483,82.66873391442638,38.29607826185965,1.9178381616914948,5.8380833492444255,6.246305069032005,38.43030625617887,2.239192494731279
1032,717.3889149374371,63.93012616567751,41.6039296130437,1.465873251410251,7.284582339675325,8.647060425093468,53.99159748320699,4.597669996365128
1033,461.00618610139213,78.70313527562134,45.23226140413259,1.9123287953384474,6.6757356006331925,6.610564340345791,73.26359167722697,1.3356529078341972
1034,384.3968200440952,78.75162748438497,25.93198030736088,1.2005978284424865,9.47478463963655,7.5363987421032,47.794101147397974,4.162715173458663
1035,353.8672411404464,71.8407612242406,22.541715917166922,1.1933432829941082,8.160480323375259,6.696715964827993,68.4298073765673,2.956349454694871
1036,787.4021431146978,90.9698121617071,60.43666694438141,1.280786002127638,6.0136915777698725,6.710593722062605,63.80170366581181,1.9831103073443324
1037,537.9124746376463,62.98338601621671,52.240089490584666,1.647249180749802,2.9321442250615677,7.186548075179607,61.93320385798394,0.879624207129235
1038,807.336740070133,71.98299698926897,46.64865213320718,1.478970361023409,5.057868082620159,6.42370683848329,72.25086254834201,1.2709000688348793
1039,345.74943855925966,76.34691430095761,58.06639647010114,1.9104258885189416,7.240440197750297,8.170947977076942,30.708514481431283,4.382881724100594
1040,520.7032364814272,82.51761131759768,69.66076443221243,0.8305290813589272,8.541659573524765,7.534554941660955,76.45765192801959,3.230987338362719
1041,677.6439046627361,88.41462067477389,45.661574546972275,1.6498351255670438,9.637626019801486,7.759023046155782,71.46130901681465,1.566930012784248
1042,853.5062153872744,69.34555686103454,58.467167903118764,1.1963932272398652,6.449074895241258,5.924139200887055,76.89336098259136,2.7313379485500406
1043,523.126752052449,81.6563002607332,77.21433343010952,1.0162803821821536,5.742274305739892,8.87830115392557,69.67939419283437,0.9852650142135884
1044,738.1239635059064,57.37993670035743,70.37746975169364,1.4124747470241188,1.1592273080903348,7.6407043910918615,73.92957037271361,0.9447912125086673
1045,920.184423765331,95.69975692658144,45.560048630144564,1.4060765410159952,1.6488916223516195,5.788783458121566,40.15390240997396,4.584940932367257
1046,731.1042317276132,68.76988151462918,58.68301026888458,0.9644132344261142,2.4049449787366024,8.001960973884135,45.961453343852526,2.5603533016830915
1047,463.0716323275436,85.74654967684549,30.624255314956386,1.042275267359468,1.4928393807066527,5.694856412830491,45.761050673536545,2.1270521927801163
1048,317.0805470895766,50.99671301222671,53.63133109370539,1.2897975978818659,4.607769149244338,5.253539585198034,35.45833729390284,4.770823219899174
1049,909.0692117306509,60.05417000233554,78.87969746830657,1.2905736948707784,4.03190690624985,7.110213584583337,66.47896276422954,2.295503053732264
1050,314.888587595271,73.86704467185533,51.098906912151335,1.1810697675436217,6.736187420815536,7.2140958166493885,36.80854463435364,2.0130895762411116
1051,912.2911708789396,93.03437091888497,75.65829795140884,0.9782541818119772,5.820985971400624,5.755862298926394,32.62545830395303,1.7284377702102902
1052,670.2559938190484,75.83550234758317,44.44009523019564,0.8052484149211755,6.363736834490737,6.393515777168636,68.77234350275319,3.042782693361929
1053,957.3473889590273,95.56365363240008,79.93068963107787,1.9642820749136247,5.247794826438887,8.783077182714788,75.23315848659647,3.0128476652407015
1054,859.1482650415658,73.70604793255703,54.75320211365347,1.9321990756447123,3.499634336988314,6.140012928349959,68.20616739825667,0.5728737919863272
1055,998.5538773733363,74.03200574006155,22.536139654156074,1.380380455011362,9.575427834518294,5.622272243061475,71.26761064159882,3.4432804578078797
1056,545.4982708161971,55.86759263652606,55.20528780148329,1.9940621039300068,1.7776824378412508,8.970247834661816,59.78108389153856,4.047381963619041
1057,837.0318022517888,89.33015596345876,36.4743617407758,1.6083851969386918,9.450018995187765,6.209222145521867,74.38731689573765,3.271840440936753
1058,581.3516395264695,62.10130521088606,21.948879322153683,0.8826290451290499,3.801142421782612,7.721014692584315,54.835174117892755,4.41449662227817
1059,635.9129342127362,94.08101197924344,69.25119828167979,0.9412618388991529,5.613953008305677,5.926240725757065,79.41613092437325,1.7438736246650415
1060,739.253824252859,94.63038679618941,36.543778218845354,1.8993330126435652,1.9795809054479152,7.200484787945557,35.170752138472444,1.3639073124593413
1061,911.5739799304371,96.22219548183334,67.79291324278991,1.5560626425795543,1.6383796153390833,6.545127946438463,70.45903533506919,3.637751422189882
1062,988.8584284395066,75.49129396605142,37.293054977352014,1.8118203519888214,4.865909038467426,8.846317044636754,62.069470800563764,1.348515959901473
1063,837.7913897051627,83.17759545439857,31.659581232426458,1.877923579560613,7.675276387417103,6.731223498201951,59.03230341105976,0.9099719571886835
1064,592.4367475171337,88.14727812302152,78.43613444626564,1.3375304135388633,3.4242829979369405,7.336696736726896,66.29052654305607,0.9347678084284783
1065,594.9499015939491,56.41971631387281,41.69871966530117,0.8582311418920316,6.06113100041788,8.779065063600589,72.01457653994244,3.957770719515731
1066,816.3076111122241,79.44690255487737,56.08257268658963,1.0259364186767865,3.507853064705365,8.95693719975182,73.14420334202549,0.6293178575064697
1067,467.1440020378117,51.680597163862274,56.598889568868294,0.8798863367629222,4.497517548037367,5.406633456019986,38.76904814719925,1.8025551717763997
1068,377.33187919197627,74.38073808604757,53.62840893041011,1.0264878148382088,9.158016866264422,8.337282848169556,39.851796487648464,1.0813388447483456
1069,548.2355103485436,57.58729139939114,74.88174461127288,1.2926395117470522,8.702556629454275,6.528465976748995,30.808325475679855,3.897095660597773
1070,501.0672941578572,58.96322337214215,60.46646428201211,0.9418361726179826,5.6441578907586685,7.379314824822451,36.59212288961364,2.765718885078428
1071,507.415684319193,67.88733076793747,44.22398024629581,1.000079897366412,3.1429506472487088,6.500192315820982,43.194124642496234,1.4247158652395024
1072,463.52542573493696,71.18942116910864,71.74282307145644,1.334986138486015,2.7386552145972054,6.604464822619169,66.05179112751415,3.8768490439307026
1073,329.4652327454533,80.53544880207717,30.863773946957863,1.2082051404661875,9.586786177321429,5.635430143940447,53.7883754501255,3.876649291121735
1074,312.51175431338964,53.64699250348727,52.65420545662505,1.361189749025649,2.824449368596188,7.291065833711464,67.89517677920087,2.8536019118089277
1075,991.405672815222,74.68089630063479,77.03302231662539,1.3150064333108746,8.273514798212853,7.1868637837788985,54.326792390994534,1.7413240417484435
1076,599.4411936151037,58.948631382401956,57.523857792824764,1.5733736311758602,4.320731885819836,5.757423154153599,57.779872645498415,3.138246946679997
1077,569.0286530117771,78.12478357655536,69.01810702849258,1.9246274586510255,9.870938628024145,7.166921717335766,35.55332932967912,4.700885453393863
1078,775.7530978851489,81.23282600079798,59.21364353271157,0.929437206133091,4.313401663265091,8.892407530524345,68.82791423380162,0.7323637443179847
1079,452.77772150554495,77.27875357108984,70.36225181227343,0.9191121791710339,4.163649624196535,7.857634383415158,67.90632660997774,1.7012743097980656
1080,964.9728287651577,86.17648001343707,76.66927279071461,1.8233673333090823,6.737172659898608,6.923930238333408,45.37807958403098,1.7823613792670514
1081,850.4415100908865,66.44485296780417,36.37530365196421,1.4076760455829511,9.653651259641373,8.6643359423255,46.428903890020095,3.3431524861319724
1082,362.58770161858166,87.49022299002341,30.179664875403134,1.7196860282821307,9.785886452167896,7.301257426021223,40.984072528656775,3.4302397849787627
1083,592.3065430494498,71.20558700370148,49.039445019952396,1.0585062843287378,7.364855318202867,5.540191994911213,70.69198380180764,1.4284192772467104
1084,915.3828152935153,73.72504041780724,62.11174560945295,1.794635087801062,7.791457290727183,7.1900385912498255,67.35034009808902,1.472452689481298
1085,961.3124156039872,81.7570042357925,33.63147519093297,1.908615949031235,6.070619583757249,5.723892461463471,60.45738690921264,4.676957080336263
1086,627.1810578749088,50.899560815961976,20.246087025810024,1.5625796186557859,7.801981652190987,8.070019354990697,41.94110515648487,3.9033446794826494
1087,729.3879724474954,82.04571684959217,40.576106950202316,0.9270548257685627,8.73801689473447,8.868696857178833,38.59266663068721,4.7042136433927375
1088,416.92376226445265,80.31067230453365,78.1315601280673,1.8743537769876066,5.3748577287552095,6.443274338173321,32.51344255873065,4.2334834467321425
1089,993.8180382958835,65.18250872091072,61.6980476363508,1.7509852728440856,6.578760365470927,6.739671520500778,32.280574088925974,2.309530911186643
1090,462.17019096841034,54.203919960074984,44.07952663647343,1.7010533318173877,5.835850257097429,6.68598586735452,39.35680699041635,1.0485843658032565
1091,959.912241894588,54.45583704573902,31.55456584081042,0.8440738266870987,6.062235521758095,6.141199903179528,35.02662661616111,3.33297664815532
1092,754.752654294658,95.23796360227621,41.36538042528482,1.7587550303083654,9.010431188865468,8.176719859514524,57.80538364612215,2.0839597801594443
1093,725.4157564152014,83.77468674006602,30.190365998074878,0.9655412125620284,4.200551471850132,7.470913330987983,47.90450638972385,2.4143539576631836
1094,658.881957711556,56.22802807476628,26.378349278777087,1.066863411436266,2.8736562304056177,5.256206227426238,52.247289108407315,2.416458834248262
1095,461.46886820243105,67.47943529613642,74.40454235435323,1.492561801843109,5.106520992462662,8.355225340092542,59.70335917935949,4.714338297488958
1096,423.56962240385576,79.03166670117822,79.85902030252842,1.1179769275002598,2.8727667143313864,5.7483529246128295,62.95508726767568,0.8098808863666713
1097,454.34034634912274,90.94301354944179,29.846866375747418,1.5936178475743037,5.485603830958173,8.916604646836484,62.4100859941289,1.368966926613823
1098,430.50678350097814,52.139385506937415,23.271353532696782,1.5296845372388979,9.131572948213527,6.506652556010263,43.042829341041625,3.23574291956724
1099,845.7091314967273,61.59502344203044,39.78386642877274,0.9297795176159152,6.5569016843423,7.465798588601295,70.48135101480514,4.4769112964910205
1100,545.0876814167111,93.59770052447362,47.69955084568492,1.5872174955098077,8.698895679727698,5.311294475584122,75.8854834959615,4.630741933414959
1101,340.48987359437746,50.449111959007006,32.28927482455127,1.908745891789916,2.4957182765396064,6.378653098753427,45.796917361159764,3.014118169317186
1102,978.371841098568,59.868556036900486,38.08549470791351,0.9933318862229998,9.107862332834591,8.209415829443126,30.853270828303398,0.655525484754785
1103,918.650119474398,96.99218462267532,32.05224414149946,1.5164744251314648,6.4160844796640415,6.908833967813034,74.95770933242525,2.132964654527633
1104,949.426598236649,80.0566904795864,66.45563410594707,1.210238446324033,1.285838098664318,8.618413934176091,76.1774366476738,4.634749814777055
1105,996.4354758525047,62.82189696523781,62.754676594835644,1.3515340061283247,6.698070597565331,7.3005537642032285,32.54732202065168,2.749748386878916
1106,421.7266744536411,53.282563625396534,58.097090945658906,1.1444002148947638,9.562572606348262,8.71428878158299,30.247829592960613,3.7697597563256786
1107,577.3694132318611,51.38137568191389,43.23307142475228,1.2249567636172343,1.7125030042782585,8.930439628050225,70.8202391496371,1.7113703920227261
1108,830.7669329928639,61.99250890220944,74.54245647885415,0.8346941879198688,6.242105174226149,6.815578238073104,45.073167724155326,0.6125313665115752
1109,787.2144326376546,93.19280515985662,78.1719524921012,1.9778620855006648,9.239307425827432,7.260626290311232,75.72910836479943,3.1026208380270086
1110,407.72713443789854,70.37976906057796,30.41835875752472,1.549759906487298,1.0872565150093711,8.33968257300508,40.83717866347733,4.257414519963891
1111,871.0831874934324,85.29633508913366,33.380758484712686,1.4008467085926624,6.678216338192409,5.8861320221432525,73.05773080632935,4.956209136005268
1112,457.10840028566247,94.99596673361793,51.537861680022175,1.260458419400392,5.274120626478664,8.446518295124438,33.43221348625183,4.309821985274927
1113,456.67233037583617,69.99398261853801,25.47503415693472,1.447249470588833,4.122903867837495,7.367680561509078,43.03184236569868,2.992974630445064
1114,675.8820960253895,59.37259118083246,46.18690392938677,1.2561271984589648,6.647828409508384,7.902000541538102,78.65644395728205,3.2392741496024207
1115,715.0579543891922,75.33877861198906,54.90747588666261,1.231889512992408,1.4743188512867524,5.319416090653781,41.55983271656412,4.208738179420246
1116,706.0603454864679,94.49610066593286,51.32441426823999,1.3567358500664157,7.777567416586601,8.064750733813614,36.65064920375205,0.5891481357242727
1117,364.0407861784284,89.41434629274733,39.854514984681565,1.131179640405429,1.0403152922773686,6.243147618294634,72.85273262364976,4.78239956687509
1118,914.2226038412663,53.225662324794534,52.54674836463241,1.0160598799601426,3.76242169413117,8.220929107399368,35.890039588073954,2.8904956063170415
1119,485.92002981209424,83.93606720380151,77.52805725553087,1.4679270778163522,5.535627739162106,7.036610153210828,34.87280542897518,4.7842351002046435
1120,390.6604448979629,78.02297860048873,32.36104425748256,1.8113185233803613,4.393200255098965,6.0984573392625325,46.17125670947679,3.940331749613741
1121,922.123655908284,94.46569564097484,59.28988150364022,0.9833938132710708,3.7672834168502423,8.811038788086616,61.766425329847976,1.185429553766156
1122,968.9560487608273,56.00158942566456,22.60380164936311,0.8392812087250624,8.477516309212865,8.060249590845997,65.53731868893479,1.2436691658783232
1123,903.4893320858155,76.16776954702817,23.984984268886095,1.0961740941848435,9.41349316844718,8.942744295494588,74.06193919136979,2.09140689205721
1124,866.6612523074147,93.09367198208272,53.109693453415105,1.975664772144573,8.863414164153,6.457879593648816,57.04557629795531,1.687946098711088
1125,758.6693864473152,70.09116555034541,26.296350819676967,1.794509688492007,5.701881817449997,7.596878534166555,49.67088933804877,2.476844416838868
1126,685.6001594263976,73.61775096891049,21.340807305611442,1.515039264234316,8.957477576741347,7.446354711454907,47.94168809172326,3.2175674189392547
1127,360.8907319379871,53.452573205680956,30.29077985888133,1.915098698291763,9.287754086633893,7.750226964275212,72.3451364238737,2.4646077476903376
1128,585.9172491494891,63.62903838199663,53.89095025997447,1.3343349402046936,4.683145573427158,5.153266264165323,66.19076547413327,0.7538926311824845
1129,560.8819619086198,65.90082580927842,62.200457271135946,1.9799367230902087,3.551012735549009,6.166877295509496,75.27145068625697,4.89034226817906
1130,481.8276486322284,96.31099998849946,32.1487138484828,1.1555624541431408,1.8843868523198828,8.637350295163229,78.2017727865807,2.413049603906073
1131,806.3940795820095,63.85070066651679,60.09556623249047,1.088366899419127,5.311827289443062,6.695280219488907,45.00254180419037,4.329837519447742
1132,647.1130145551396,72.58256802821295,30.94857986595376,1.5656578413764133,9.516672283945972,8.842574716326189,56.483705935041975,0.8327943151751847
1133,356.73235113535355,82.89391675464971,56.80744559787543,1.2537847615404325,6.048167752633339,5.8540126905799035,61.59104036824165,4.145291958725069
1134,454.1282413648679,57.94698524798599,44.71758079374793,1.5516386503715094,7.008058916075544,8.989695893924358,38.19244733882288,1.2803208697008723
1135,778.2811345617172,73.83567696995185,59.227970560017006,1.165994621963223,2.0159543664266284,7.79032363583813,32.667351696249234,3.5573222434863294
1136,353.29160164321013,86.18841293431947,79.70316514875483,1.5415019082055892,2.2916769772803063,8.105573696265951,73.38819570576567,3.478130133147906
1137,895.844839834138,92.47590543832624,76.26901791395372,1.1308955127020437,5.180259357637053,6.587444688810143,56.77617553776866,4.594130232200868
1138,646.602568909782,80.6867044584589,20.256905470166217,0.8611664825826679,9.561383190853531,8.628032485042484,58.53871081800196,1.9430450615783237
1139,636.4106041286536,82.78362225053044,73.12632586173834,1.8945630823078201,4.24706177432376,7.181851603834488,57.74571727139774,0.9903189196203914
1140,714.6854492616624,56.18789015664388,23.98944771048599,1.8598462422481545,8.897356371857802,7.723753520898541,67.74803524163451,4.390546173169439
1141,877.2766761476045,96.34304836507101,77.18279516959069,1.9649577791272064,2.082597340831404,5.3792330853451436,37.27509723410216,1.9920988833816522
1142,543.4664455315351,56.49612979673964,36.90954074598108,1.6598326114656858,6.553154862403391,7.526722803571573,60.70242203857663,1.546402050772112
1143,774.6113067913445,87.95897392190813,42.922089824676256,1.6192654132823634,6.405516792194664,8.516315953048625,53.47397557888151,2.6879387539476314
1144,696.0123747970538,62.97599976713762,25.498292310543672,1.470803684089797,8.738872750632417,5.713132912863952,74.84790797538622,1.1576106050530544
1145,486.91978911859496,95.74606404136134,26.736365499734575,0.9511308996230272,1.0298503396441134,7.950903738539385,55.98104689481627,1.8363350888238608
1146,915.0409904486106,85.2780174291045,63.60443391375918,1.027082373139124,2.7093850047781496,5.101603035978618,77.14674870370828,2.233762853290939
1147,858.1982151248496,86.93687193594008,76.6599341448975,1.1473636264070435,2.9771886288653358,8.704812066250076,47.66264970899533,1.7476488207098122
1148,760.9162842608978,60.73389947993428,56.64490969725857,1.8681876350880733,9.549694792816636,8.931668464124744,78.34473531949953,2.526167753343869
1149,895.4072103659694,71.70895885512289,62.95100093160866,1.0075634295236902,2.3832429064290546,6.416720267192378,73.75789740458839,2.2309280252785615
1150,907.1059406718616,80.27284653487503,65.7181846758292,1.9074478093854688,1.3326611519850435,5.428295398861339,59.21316448676774,3.9856596399976976
1151,795.8540837005244,87.72870729212345,35.7688564731765,1.4273428796617007,5.810153452676272,7.63430547265258,47.68549666595123,4.632839046161195
1152,885.9093298545704,55.09400941970709,22.713777855212896,1.6586835625676866,5.757026161903135,5.119338056589916,48.79616787262799,0.9541544753653364
1153,788.2300231684985,97.15590050627189,20.112364635150115,0.9322933840166798,8.596422688310778,6.9299451251887465,68.63760432291458,4.20486144549886
1154,776.0985402322103,93.62081285717323,41.03895697724112,1.122840258531093,9.53973685160022,6.087116700551546,59.031567558452224,4.69297043465871
1155,733.027964750629,63.24708093428363,34.487853691952964,1.9502223298177115,5.846908979261179,6.893356215811508,50.079379273466046,3.5897591568590412
1156,826.9016476903489,90.31525190858426,23.73906350295114,1.1193799363156778,9.3699476417769,5.0731020589534275,61.80274807060822,4.9838885427680975
1157,411.0235737051516,75.39787222895134,30.771697549620004,1.1558260644693754,7.5264323616984665,5.206448732282826,66.66166989504723,2.007693498492014
1158,916.6095314392498,72.62851759653891,27.469933896076867,1.0371168618092954,3.381032151960265,5.06390331537353,31.145025627923296,4.236394737132344
1159,910.2904694216624,65.40727118475887,74.89270283704222,0.9548883983681955,9.355786398495336,7.476527480188456,34.49314005587551,3.5316612710460005
1160,320.4730981241914,78.46746074494803,28.416032807550135,1.0799091697447976,7.006988585636873,7.240371670700834,34.72427202035396,1.9554295423885593
1161,878.0717253953338,85.76456676747628,52.25890783926075,1.570792270340958,4.726863394683704,5.932631994146417,41.596690263166735,3.6710441757965535
1162,390.2089072314117,70.13571234317516,55.58635730672987,1.3464412802042762,7.1221787606523765,7.586572515616085,51.349521961365696,2.7932982757590104
1163,534.5831979813993,80.83174045740631,52.60936746251802,1.4645070036054784,4.611815449693758,8.5368290275799,70.18249496462772,1.3503825085870516
1164,820.4557794041255,84.26633313660989,25.943386052959276,0.9468377945192292,2.0276539118916332,6.109288404104454,47.554951749977874,1.2824585708425822
1165,412.53192723381574,84.84496903374901,39.12790170503307,1.76253973659548,7.470808724592098,8.32797523151595,30.873889419030238,3.7102948104463165
1166,872.5769168833435,52.546338808427834,23.076219947789195,1.7409136406958177,8.416788509536694,7.650036544008726,54.16809264758645,3.7036870804253006
1167,882.4939245704194,92.12764247856828,43.74019484577896,0.8259078933712105,7.55925579117449,5.135281772691933,79.83142977123109,2.8884819243264506
1168,655.2274136325854,72.45441242348735,31.31593587629552,1.260218113412366,3.062032009810089,6.500599583317738,47.451049782745955,2.756370502749862
1169,304.4701102017835,62.858388003114506,53.69795199706279,0.8825247223653774,9.609715121298516,7.0310288634360685,78.06272593836574,1.3101730055998784
1170,500.926693222439,61.8464608665044,61.56850363094603,1.7505269352979496,1.2272910552204033,7.9267967598188855,35.067256556821135,2.431787553519372
1171,731.8488428630196,73.66769152935358,51.927191612282385,1.6847236197508453,3.994167676380765,6.148522233013668,38.65498289526524,4.421288844639955
1172,986.8303246191964,93.454745433979,46.05420179668374,1.8823857131517874,3.3408319108140594,8.930920419431729,66.2061035072854,4.346272877428179
1173,742.2694689116679,68.5390315024497,43.24000525140154,1.0836847507437375,1.4331360485336586,7.738158962020343,55.06062244853531,3.4741350581364445
1174,481.86250674491185,86.73656159239363,70.50150608582022,1.3475550597533585,4.651567236898016,6.491254708657442,68.2560901732943,4.988105050863799
1175,743.803992169728,54.74411781837371,33.162083903916205,1.0213854525972774,6.60803356146497,5.3881001563084485,73.1779172514445,4.519302560103292
1176,677.9897658010989,73.32677840540202,64.05310037173213,1.2454819213689434,8.942975771365912,5.72547104108324,42.55424380305173,1.153536906056459
1177,845.8917766058005,98.59262087924404,65.44893948440713,1.4266919018802608,9.90720744572323,6.950431040220627,64.14145852198709,2.296113813921663
1178,374.88644717887087,87.75145233682451,45.152000436244066,0.8639969478063068,8.272806277639582,6.978781419833467,60.380061831687804,1.0937186814167346
1179,832.7195317514196,60.315895933590035,37.83803595353836,1.6578444928128624,5.218124668415423,8.070875059285413,73.07675145960656,2.597403273931414
1180,678.8866050732772,74.57063221119762,48.23248916275851,1.4519520324452904,7.5133398337032755,7.9047065022890095,51.505195030494136,3.993722711351744
1181,974.0944027012963,61.44761341877976,25.592835553561912,1.794750820652808,8.592614097306766,5.80509215407127,32.593521535533,1.2010491946794177
1182,539.3105162270803,70.06848543586295,22.7558019337454,1.1261366014294367,5.187764767768132,7.37982648223306,58.7093063636256,4.461899145889565
1183,742.8353251937638,88.22411716301328,26.696191967113506,1.8839853263231054,8.065489906229498,5.082487202971553,77.94391595592289,3.0607589819322785
1184,952.4196738570122,87.79001594922977,31.22870188773357,1.998433103636532,5.343871764815891,6.5941895975373335,30.73155897526117,3.870250046587603
1185,371.7568095934755,61.17691851721687,50.250609220282584,1.9031581260532093,4.478463917890505,8.056420962286424,42.01289942112273,0.7032011544842015
